year,quarter,impact,recession,total,federal,state_local,consumption,projection
2023,Q2,-0.8940953821144477,0,-0.49714990726137054,-0.23313551122967135,0.41446923886288645,-0.6784836348945856,0
2023,Q3,-0.26371889024716244,0,0.09556197792056875,-0.13834317705567345,0.6372413246991597,-0.4033361697229175,0
2023,Q4,-0.2081151329538628,0,-0.26384611758645077,0.28189703895139495,0.12307562580909474,-0.6688187823469405,0
2024,Q1,-0.10349795637370993,0,0.25144222143240735,-0.14198756162768736,0.14327151242873812,0.2501582706313566,0
2024,Q2,0.0973830991644372,0,0.30637431489121797,0.1918319616047625,-0.01695473526525049,0.13149708855170594,0
2024,Q3,0.2371695237735063,0,0.6547076763568452,0.6357757940006586,-0.09257839185567204,0.11151027421185865,0
2024,Q4,0.44338884538729323,0,0.5610311688686969,0.15254837632359466,0.02216543781191536,0.3863173547331869,0
2025,Q1,0.2522291422633741,0,-0.5131965910632691,-1.1699513280438536,0.6141688170411607,0.04258591993942382,0
2025,Q2,0.10330189571793148,0,-0.28933467129055257,-0.9459631673454761,0.5398790488459662,0.11674944720895741,0
2025,Q3,0.15856901511478946,0,0.8757761539442772,0.11078208223657365,-0.136628294192079,0.9016223658997825,1
2025,Q4,0.18794559750754108,0,0.6785374984397032,-0.053072004244564874,-0.08362913861216678,0.8152386412964349,1
2026,Q1,0.5506844339059527,0,0.9377587545303772,0.24418566712940856,-0.1350938851153313,0.8286669725163,1
2026,Q2,0.6972186707414557,0,0.2968022760514593,-0.05921805511020617,-0.11360361233307226,0.46962394349473774,1
2026,Q3,0.5122368300382496,0,0.13584879113145318,-0.07336886152099295,-0.15372111847030345,0.3629387711227496,1
2026,Q4,0.32745960314382916,0,-0.06057140913797854,-0.1935429461106701,-0.13969368921481587,0.27266522618750744,1
2027,Q1,0.034627772528178113,0,-0.23356856793222697,-0.10882876740007574,-0.15795149288471627,0.03321169235256506,1
2027,Q2,-0.09159710189696493,0,-0.2080972216491129,-0.1545665208135703,-0.14734520193261658,0.09381450109707398,1
