year,quarter,impact,recession,total,federal,state_local,consumption,projection
2023,Q2,-0.8355176786338685,0,-0.43279797939636033,-0.23313551122967135,0.41446923886288645,-0.6141317070295754,0
2023,Q3,-0.204656055251918,0,0.12064988767474333,-0.13834317705567345,0.6372413246991597,-0.37824825996874295,0
2023,Q4,-0.15046020225676288,0,-0.19559848098458238,0.28189703895139495,0.12307562580909474,-0.6005711457450721,0
2024,Q1,-0.06806928095134034,0,0.23546944890083332,-0.14198756162768736,0.14327151242873812,0.23418549809978256,0
2024,Q2,0.11624801328486474,0,0.30447119754845997,0.1918319616047625,-0.01695473526525049,0.12959397120894797,0
2024,Q3,0.24971439144858543,0,0.6545154003296261,0.6357757940006586,-0.09257839185567204,0.11131799818463946,0
2024,Q4,0.43673507139051176,0,0.552484238783123,0.15254837632359466,0.02216543781191536,0.377770424647613,0
2025,Q1,0.24916654704100244,0,-0.5148046484972039,-1.1699513280438536,0.6141688170411607,0.04097786250548906,0
2025,Q2,0.1724907889521716,0,-0.0022318348068633975,-0.9459631673454761,0.5398790488459662,0.4038522836926466,0
2025,Q3,0.22968991563846303,0,0.8833119070747917,0.11078208223657365,-0.136628294192079,0.909158119030297,1
2025,Q4,0.2289918915094536,0,0.5496921422670852,-0.053072004244564874,-0.08362913861216678,0.6863932851238168,1
2026,Q1,0.6020602841248293,0,0.9774689219642989,0.24418566712940856,-0.1350938851153313,0.8683771399502216,1
2026,Q2,0.6885035244222701,0,0.34354112638290035,-0.05921805511020617,-0.11360361233307226,0.5163627938261788,1
2026,Q3,0.514767683608472,0,0.18836854381959908,-0.07336886152099295,-0.15372111847030345,0.4154585238108955,1
2026,Q4,0.37613643790682627,0,-0.00483284053949784,-0.1935429461106701,-0.13969368921481587,0.32840379478598813,1
2027,Q1,0.08168446608329027,0,-0.20033896532984502,-0.10882876740007574,-0.15795149288471627,0.06644129495494701,1
2027,Q2,-0.08080362412193895,0,-0.30641123443801654,-0.1545665208135703,-0.14734520193261658,-0.004499511691829653,1
